trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
2198	457	2	1	1	2	1	3	0.0	1	2012	4	30	1	15.66666667	14	0	0	1	1879	0.4483333329999999	0.1566666669999999	0.18	0.0	0.149166667	0.0	0	0.171388889	0.0	0.41	0.0	0.150729
2214	460	0	2	4	4	1	1	0.0	1	2012	4	30	1	8.333333332999999	77	0	1	2	2512	0.6575	0.275	0.118888889	0.05	0.0	0.0	0	0.1844444439999999	1.5	0.67	0.0	0.165663
2218	461	1	1	1	3	2	1	1.0	1	2012	4	30	1	12.16666667	56	1	1	1	1328	0.3266666669999999	0.105833333	0.218055556	0.0	0.057222222	0.0	0	0.080277778	1.5	0.19	0.0	0.176471
2232	465	0	3	4	3	1	1	1.0	1	2012	5	1	2	16.25	37	1	1	1	2288	0.643055556	0.232222222	0.1772222219999999	0.0	0.159722222	0.0	0	0.127222222	1.5	0.41	0.0	0.2969429999999999
2269	474	1	1	3	1	6	1	1.0	1	2012	5	1	2	18.0	31	0	1	0	5309	1.308611111	0.4194444439999999	0.1825	0.233333333	0.133333333	0.15	1	0.3533333329999999	4.4	0.9	0.0	0.4591189999999999
2296	480	1	1	1	5	1	4	1.0	1	2012	5	1	2	11.0	22	1	0	1	1278	0.304444444	0.085	0.051666667	0.0	0.1047222219999999	0.0	0	0.1005555559999999	1.5	0.25	0.0	0.2762429999999999
2318	488	0	2	3	1	1	1	1.0	1	2012	5	2	3	12.5	44	1	1	1	7210	1.679722222	0.498333333	0.166666667	0.0	0.738055556	0.0	0	0.414722222	1.5	1.31	0.0	0.501005
2333	491	3	0	1	2	1	3	0.0	1	2012	5	2	3	8.0	14	0	0	1	1600	0.469166667	0.145833333	0.323055556	0.0	0.048888889	0.0	0	0.1030555559999999	0.0	0.31	0.0	0.145553
2352	497	0	2	4	5	1	1	1.0	1	2012	5	2	3	13.75	55	0	1	2	1999	0.4538888889999999	0.147777778	0.185	0.0	0.090833333	0.0	0	0.098888889	1.5	0.31	0.0	0.379213
2363	500	0	0	3	3	1	5	0.0	1	2012	5	2	3	12.0	76	0	1	1	1395	0.357222222	0.1030555559999999	0.0625	0.0	0.144444444	0.0	0	0.149444444	0.0	0.35	0.0	0.269517
2371	501	0	4	4	5	1	5	0.0	1	2012	5	3	4	23.0	74	0	1	1	4804	1.193333333	0.374444444	0.111111111	0.0	0.183333333	0.203333333	1	0.1575	0.0	0.83	0.0	0.0388006999999999
2401	507	2	0	3	2	6	5	0.0	1	2012	5	4	5	12.0	17	1	0	0	1613	0.386666667	0.1191666669999999	0.1675	0.0	0.06	0.0	0	0.121388889	0.0	0.28	0.0	0.279176
2423	509	1	3	4	3	1	1	1.0	1	2012	5	4	5	18.58333333	45	1	1	1	1698	0.4477777779999999	0.1411111109999999	0.201388889	0.0	0.072222222	0.0	0	0.146944444	1.5	0.35	0.0	0.26087
2443	513	0	0	2	1	6	1	0.0	1	2012	5	4	5	8.083333332999999	31	0	0	0	3996	0.9775	0.354166667	0.117777778	0.0	0.622222222	0.0	0	0.34	0.0	0.82	10.5	0.548203
2446	513	1	0	3	1	6	1	1.0	1	2012	5	4	5	8.083333332999999	29	1	1	0	5112	1.249722222	0.5097222220000001	0.160277778	0.316666667	0.0	0.1166666669999999	1	0.4508333329999999	4.6	1.0	10.5	0.666667
2466	517	0	0	4	3	2	1	1.0	1	2012	5	4	5	12.91666667	35	1	1	2	1441	0.344722222	0.0886111109999999	0.149444444	0.0	0.0875	0.0	0	0.085	1.5	0.21	0.0	0.1928099999999999
2498	522	1	2	4	3	2	1	1.0	1	2012	5	4	5	18.5	36	0	1	1	1382	0.3533333329999999	0.100833333	0.048888889	0.0	0.169166667	0.0	0	0.133611111	1.5	0.3	0.0	0.3970889999999999
2527	527	1	1	1	5	2	5	0.0	1	2012	5	5	6	9.633333333	8	1	0	1	827	0.197222222	0.081111111	0.1036111109999999	0.0	0.027777778	0.0	0	0.059722222	0.0	0.13	0.0	0.181395
2533	529	0	3	3	3	1	5	0.0	1	2012	5	5	6	13.75	61	1	1	2	1625	0.366944444	0.153611111	0.0886111109999999	0.0	0.085277778	0.0	0	0.124166667	0.0	0.36	0.0	0.237136
2545	532	2	0	4	3	1	2	0.0	1	2012	5	5	6	17.0	17	1	0	1	755	0.2019444439999999	0.076388889	0.148888889	0.0	0.035555556	0.0	0	0.0608333329999999	0.0	0.16	0.0	0.356164
2546	532	2	1	4	3	1	2	0.0	1	2012	5	5	6	17.91666667	17	1	0	1	761	0.205	0.089444444	0.1475	0.0	0.083333333	0.0	0	0.077222222	0.0	0.28	0.0	0.1115109999999999
2554	534	0	1	4	5	2	1	1.0	1	2012	5	6	7	13.08333333	37	0	1	1	3069	0.782222222	0.271944444	0.015833333	0.0	0.2188888889999999	0.079722222	1	0.1744444439999999	3.0	0.46	0.0	0.246815
2584	541	0	1	1	5	6	1	1.0	1	2012	5	7	1	14.58333333	29	0	1	0	2152	0.4513888889999999	0.192222222	0.089444444	0.083333333	0.0	0.0	0	0.305277778	2.4	0.72	0.0	0.6587810000000001
2587	542	1	0	4	4	1	1	1.0	1	2012	5	7	1	8.5	52	0	1	2	20887	4.865	1.575555556	0.151388889	0.95	0.2275	0.2	2	1.268055556	7.2	3.77	0.0	0.5366920000000001
2631	555	0	1	3	3	6	5	0.0	1	2012	5	7	1	21.0	44	0	0	0	4074	1.0	0.337777778	0.0841666669999999	0.0	0.286388889	0.0	0	0.241111111	0.0	0.75	0.0	0.240783
2632	556	0	0	1	3	1	1	1.0	1	2012	5	7	1	11.0	26	0	1	2	1019	0.240833333	0.093611111	0.019722222	0.0	0.1	0.0	0	0.091666667	1.5	0.26	0.0	0.354545
2636	559	0	0	4	3	1	1	1.0	1	2012	5	7	1	11.0	35	0	1	1	420	0.148888889	0.051388889	0.068333333	0.0	0.029722222	0.0	0	0.0375	1.5	0.12	0.0	0.318519
2714	577	0	1	1	5	6	5	0.0	1	2012	5	8	2	11.0	42	1	0	0	643	0.129444444	0.025555556	0.053333333	0.0	0.052222222	0.0	0	0.0872222219999999	0.0	0.21	0.0	0.324841
2729	579	0	2	3	3	6	5	0.0	1	2012	5	8	2	12.33333333	44	0	1	0	1186	0.2975	0.1191666669999999	0.036944444	0.0	0.148333333	0.0	0	0.101944444	0.0	0.27	0.0	0.373297
2742	581	0	6	4	2	1	1	1.0	1	2012	5	8	2	15.08333333	48	0	1	1	3024	0.817222222	0.302222222	0.033333333	0.0	0.444444444	0.0	0	0.3419444439999999	1.5	0.77	0.0	0.7636069999999999
2781	586	1	2	4	3	1	3	0.0	1	2012	5	9	3	19.91666667	14	0	0	2	2610	0.7244444440000001	0.2275	0.2797222219999999	0.0	0.066666667	0.0	0	0.1447222219999999	0.0	0.47	0.0	0.115163
2787	587	0	1	3	1	1	5	0.0	1	2012	5	9	3	17.0	51	1	1	2	26765	7.066666667000001	2.031666667	0.233888889	1.25	0.0	0.133333333	1	1.378333333	0.0	4.59	0.0	0.637848
2811	592	0	5	4	3	2	1	1.0	1	2012	5	9	3	18.0	41	0	1	1	1887	0.5375	0.165277778	0.158333333	0.0	0.21	0.0	0	0.1913888889999999	1.5	0.4	0.0	0.24238
2820	592	2	2	4	3	2	3	0.0	1	2012	5	9	3	18.0	11	0	0	1	1887	0.5375	0.165277778	0.158333333	0.0	0.21	0.0	0	0.1913888889999999	0.0	0.4	0.0	0.24238
2824	592	3	2	4	3	2	5	0.0	1	2012	5	9	3	18.0	6	1	0	1	1887	0.5375	0.165277778	0.158333333	0.0	0.21	0.0	0	0.1913888889999999	0.0	0.4	0.0	0.24238
2830	594	0	3	1	3	6	5	0.0	1	2012	5	9	3	12.5	64	1	0	0	1281	0.308333333	0.094722222	0.1036111109999999	0.0	0.091388889	0.0	0	0.164722222	0.0	0.35	0.0	0.4637439999999999
2846	597	0	12	4	3	1	1	1.0	1	2012	5	9	3	16.83333333	49	1	1	2	1447	0.330277778	0.098055556	0.115833333	0.0	0.083333333	0.0	0	0.106388889	1.5	0.28	0.0	0.2428199999999999
2925	611	1	1	4	4	1	1	1.0	1	2012	5	9	3	19.0	58	1	1	2	5174	1.324444444	0.4325	0.2075	0.0	0.5925	0.0	0	0.346666667	1.5	1.03	0.0	0.308494
2929	613	0	0	4	2	2	1	1.0	1	2012	5	10	4	8.25	46	1	1	1	2336	0.589166667	0.1988888889999999	0.356666667	0.0	0.163333333	0.0	0	0.17	1.5	0.39	0.0	0.259804
2958	619	1	0	3	1	6	1	1.0	1	2012	5	10	4	6.5	33	0	1	0	14460	3.225833333	0.994166667	0.114722222	0.45	0.103888889	0.133333333	1	0.7769444440000001	5.4	2.11	10.5	0.611727
2994	626	0	1	1	3	6	5	0.0	1	2012	5	10	4	17.5	68	0	0	0	681	0.178055556	0.065	0.044166667	0.0	0.0725	0.0	0	0.096944444	0.0	0.23	0.0	0.518625
3010	630	2	1	3	2	2	2	0.0	1	2012	5	11	5	15.66666667	16	1	0	1	3008	0.7311111109999999	0.280833333	0.253888889	0.0	0.1694444439999999	0.0	0	0.194722222	0.0	0.46	0.0	0.208274
3011	630	3	1	3	2	2	3	0.0	1	2012	5	11	5	15.66666667	14	1	0	1	3008	0.7311111109999999	0.280833333	0.253888889	0.0	0.1694444439999999	0.0	0	0.194722222	0.0	0.46	0.0	0.208274
3017	630	7	0	3	2	2	5	0.0	1	2012	5	11	5	8.0	9	0	0	1	3182	0.8222222220000001	0.2375	0.3075	0.0	0.125	0.0	0	0.143888889	0.0	0.42	0.0	0.173745
3059	633	0	0	4	4	1	5	0.0	1	2012	5	11	5	8.25	79	1	1	2	4115	1.034444444	0.295	0.291111111	0.0	0.256388889	0.0	0	0.254722222	0.0	0.75	0.0	0.241003
3075	636	1	2	4	3	2	4	0.0	1	2012	5	11	5	12.5	79	1	1	1	1041	0.258055556	0.104444444	0.096666667	0.0	0.05	0.0	0	0.067222222	0.0	0.15	0.0	0.00826446
3077	637	0	0	3	2	6	1	1.0	1	2012	5	11	5	17.0	51	1	1	0	21423	5.096666667	1.562777778	0.117777778	0.816666667	0.115277778	0.251388889	2	1.39	7.1	3.98	0.0	0.618106
3106	643	0	1	3	1	6	1	1.0	1	2012	5	11	5	1.0	30	0	0	0	17896	4.258888889	1.3975	0.338055556	0.2666666669999999	0.114722222	0.162777778	1	0.700277778	4.6	2.63	0.0	0.322094
3118	647	1	0	4	3	1	5	0.0	1	2012	5	11	5	21.0	71	1	0	1	3738	0.875	0.226111111	0.138888889	0.0	0.2044444439999999	0.099722222	1	0.168611111	0.0	0.61	0.0	0.0939045
3146	654	0	0	1	3	6	5	0.0	1	2012	5	12	6	12.0	70	1	0	0	937	0.244722222	0.090555556	0.141666667	0.0	0.091666667	0.0	0	0.080833333	0.0	0.19	0.0	0.402062
3162	658	0	2	3	3	6	1	1.0	1	2012	5	12	6	3.0	25	0	1	0	8586	1.909722222	0.515277778	0.034722222	0.0	0.726666667	0.173333333	1	0.266944444	3.0	1.09	0.0	0.167534
3169	660	3	0	3	3	6	1	0.0	1	2012	5	12	6	12.5	35	0	0	0	2334	0.546111111	0.168333333	0.101944444	0.0	0.2263888889999999	0.0	0	0.2019444439999999	0.0	0.41	0.0	0.275103
3182	662	0	2	4	3	1	5	0.0	1	2012	5	13	7	12.16666667	81	1	1	2	1418	0.398055556	0.163888889	0.2119444439999999	0.0	0.059722222	0.0	0	0.096111111	0.0	0.27	0.0	0.1763009999999999
3188	665	0	0	3	3	6	5	0.0	1	2012	5	13	7	10.0	74	1	0	0	16515	3.971388889	1.341666667	0.0430555559999999	0.316666667	0.533333333	0.3833333329999999	2	0.576388889	0.0	2.66	0.0	0.211084
3215	670	1	3	2	3	1	5	0.0	1	2012	5	13	7	15.0	47	0	1	2	1628	0.443333333	0.1775	0.22	0.0	0.1041666669999999	0.0	0	0.128888889	0.0	0.34	0.0	0.2176719999999999
3253	675	0	6	4	3	1	5	0.0	1	2012	5	14	1	16.58333333	85	0	1	1	4081	0.985	0.2394444439999999	0.141666667	0.0	0.3625	0.0	0	0.179166667	0.0	0.63	0.0	0.3410849999999999
3257	677	0	2	4	3	1	5	0.0	1	2012	5	14	1	15.75	85	0	1	2	1547	0.398611111	0.156388889	0.085	0.0	0.1866666669999999	0.0	0	0.140555556	0.0	0.39	0.0	0.183794
3282	683	1	0	1	3	2	1	1.0	1	2012	5	14	1	8.75	46	1	1	1	562	0.1166666669999999	0.028333333	0.056388889	0.0	0.020833333	0.0	0	0.020833333	1.5	0.06	0.0	0.173333
3286	683	2	3	1	5	1	1	1.0	1	2012	5	14	1	15.16666667	23	1	1	1	317	0.0875	0.065	0.046666667	0.0	0.059722222	0.0	0	0.091388889	1.5	0.19	10.5	0.492401
3308	686	0	4	1	3	1	5	0.0	1	2012	5	14	1	18.0	64	1	0	1	983	0.255277778	0.083333333	0.165555556	0.033333333	0.0	0.0	0	0.099722222	0.0	0.24	0.0	0.409471
3312	687	0	1	1	5	6	5	0.0	1	2012	5	15	2	13.5	66	1	0	0	874	0.2047222219999999	0.0736111109999999	0.113611111	0.0	0.066666667	0.0	0	0.053888889	0.0	0.14	0.0	0.113402
3336	692	1	1	1	2	6	2	0.0	1	2012	5	15	2	15.0	17	1	0	0	2374	0.638888889	0.178055556	0.275277778	0.0	0.233333333	0.0	0	0.140555556	0.0	0.54	0.0	0.488142
3372	698	1	2	3	3	2	5	0.0	1	2012	5	15	2	19.5	27	0	0	1	16465	3.798333333	1.3525	0.2397222219999999	0.366666667	0.283333333	0.283333333	2	0.716666667	0.0	2.5	0.0	0.332558
3386	701	1	1	3	3	1	5	0.0	1	2012	5	15	2	11.5	73	1	1	2	1809	0.47	0.196111111	0.056388889	0.0	0.15	0.0	0	0.163333333	0.0	0.43	0.0	0.316327
3392	703	0	1	3	3	6	5	0.0	1	2012	5	15	2	21.08333333	77	1	0	0	17520	3.914444444	1.072222222	0.1838888889999999	0.0	0.954722222	0.190833333	1	0.721944444	0.0	2.41	0.0	0.326279
3394	704	0	2	3	3	6	5	0.0	1	2012	5	15	2	14.0	31	0	1	0	4187	1.045	0.363611111	0.305833333	0.1166666669999999	0.0	0.0	0	0.389722222	0.0	0.85	10.5	0.622238
3409	707	0	5	4	5	6	1	1.0	1	2012	5	15	2	18.5	57	1	1	0	630	0.1475	0.1022222219999999	0.026111111	0.0	0.062222222	0.0	0	0.065833333	1.5	0.12	0.0	0.6202529999999999
3425	709	1	3	4	2	1	1	1.0	1	2012	5	16	3	15.0	42	0	1	2	1170	0.323055556	0.082777778	0.149444444	0.0	0.083333333	0.0	0	0.098611111	1.5	0.28	0.0	0.056338
3432	710	0	0	4	4	1	5	0.0	1	2012	5	16	3	7.333333333	68	1	1	1	1377	0.367222222	0.1016666669999999	0.113055556	0.0	0.091111111	0.0	0	0.092777778	0.0	0.28	0.0	0.0778443
3434	711	0	0	3	3	1	5	0.0	1	2012	5	16	3	18.25	62	0	1	2	4686	1.168055556	0.303888889	0.3433333329999999	0.0	0.166666667	0.0	0	0.258888889	0.0	0.92	0.0	0.309013
3458	718	0	6	3	3	6	1	1.0	1	2012	5	16	3	21.5	27	1	1	0	3311	0.7488888890000001	0.250833333	0.124166667	0.0	0.257222222	0.0	0	0.262222222	1.5	0.66	0.0	0.524364
3465	720	1	1	3	1	1	1	1.0	1	2012	5	16	3	16.75	30	1	1	1	5580	1.330277778	0.423333333	0.203333333	0.316666667	0.0	0.0	0	0.486666667	2.9	1.12	10.5	0.788242
3466	721	1	0	3	1	1	1	1.0	1	2012	5	16	3	8.0	48	1	1	1	13360	3.117222222	1.113333333	0.255833333	0.466666667	0.0	0.15	1	0.934722222	5.7	2.53	0.0	0.738484
3484	728	0	0	3	1	1	1	1.0	1	2012	5	17	4	8.25	43	1	1	2	5314	1.233333333	0.415	0.166944444	0.0	0.427777778	0.0	0	0.302222222	1.5	0.89	0.0	0.480699
3496	732	1	0	4	3	1	1	1.0	1	2012	5	17	4	8.333333332999999	57	0	1	1	2431	0.638888889	0.190833333	0.057222222	0.0	0.277777778	0.0	0	0.2216666669999999	1.5	0.55	0.0	0.428571
3547	747	0	0	4	2	1	1	1.0	1	2012	5	18	5	8.5	31	1	0	1	676	0.268333333	0.082222222	0.193055556	0.0	0.033333333	0.0	0	0.079444444	1.5	0.22	0.0	0.0454545
3552	747	1	0	3	1	1	1	1.0	1	2012	5	18	5	9.0	37	0	1	1	12651	3.016666667	0.895833333	0.0866666669999999	0.5	0.0	0.066666667	1	0.6183333329999999	3.9	2.12	0.0	0.6356689999999999
3563	748	0	0	4	4	1	1	1.0	1	2012	5	18	5	7.5	52	0	1	2	6418	1.545833333	0.415	0.081666667	0.0	0.539444444	0.254166667	1	0.304166667	3.0	1.0	0.0	0.36895
3594	752	0	2	3	5	6	1	1.0	1	2012	5	18	5	14.33333333	60	1	0	0	3055	0.638611111	0.176388889	0.1041666669999999	0.0	0.218333333	0.0	0	0.200555556	1.5	0.48	0.0	0.256233
3601	753	1	0	3	2	1	3	0.0	1	2012	5	18	5	7.5	15	0	0	2	4556	1.223333333	0.434444444	0.096666667	0.0	0.433333333	0.083333333	1	0.216944444	0.0	0.74	0.0	0.151088
3609	754	0	5	1	3	2	1	1.0	1	2012	5	18	5	17.5	50	1	1	1	571	0.147777778	0.055277778	0.061944444	0.0	0.05	0.0	0	0.063611111	1.5	0.1	0.0	0.484716
3614	754	1	1	2	3	2	1	1.0	1	2012	5	18	5	15.66666667	47	0	1	1	5594	1.299722222	0.402777778	0.068055556	0.033333333	0.453611111	0.113055556	1	0.291666667	3.2	0.86	0.0	0.574286
3635	757	2	0	4	2	2	5	0.0	1	2012	5	18	5	14.91666667	64	1	0	1	1324	0.336944444	0.1436111109999999	0.193333333	0.0	0.136944444	0.0	0	0.116111111	0.0	0.24	0.0	0.373206
3640	758	0	3	3	1	6	1	1.0	1	2012	5	18	5	17.0	24	1	0	0	10295	2.321666667	0.843333333	0.083888889	0.6333333329999999	0.0	0.0	0	0.777222222	2.9	1.97	10.5	0.704789
3642	758	0	5	3	3	6	1	1.0	1	2012	5	18	5	23.25	24	1	0	0	7258	1.654166667	0.585	0.0891666669999999	0.316666667	0.0	0.1166666669999999	1	0.486111111	3.9	1.33	0.0	0.602857
3662	764	0	0	3	1	6	1	1.0	1	2012	5	18	5	7.5	30	1	0	0	8559	2.015555556	0.589166667	0.17	0.283333333	0.0	0.0	0	0.596666667	2.9	1.36	10.5	0.7607079999999999
3687	769	0	1	4	5	6	1	1.0	1	2012	5	19	6	12.11666667	42	1	1	2	383	0.215555556	0.065277778	0.167222222	0.0	0.0175	0.0	0	0.037777778	1.5	0.12	0.0	0.0220588
3711	773	1	0	1	3	1	1	1.0	1	2012	5	19	6	19.5	38	0	0	1	712	0.187777778	0.056666667	0.079166667	0.0	0.033333333	0.0	0	0.081388889	1.5	0.21	0.0	0.0375427
3713	774	0	0	3	4	1	4	1.0	1	2012	5	19	6	7.083333333	30	1	1	1	6565	1.753888889	0.627222222	0.2047222219999999	0.016666667	0.2166666669999999	0.15	1	0.288888889	2.5	1.22	0.0	0.291346
3721	775	0	0	4	3	1	1	1.0	1	2012	5	19	6	13.0	48	1	1	1	742	0.226944444	0.074722222	0.150277778	0.0	0.025	0.0	0	0.0580555559999999	1.5	0.18	0.0	0.0191388
3723	775	1	0	4	3	1	1	1.0	1	2012	5	19	6	18.5	48	0	1	1	742	0.226944444	0.074722222	0.0841666669999999	0.0	0.158333333	0.0	0	0.056666667	1.5	0.18	0.0	0.0441176
3738	777	1	3	2	3	1	1	1.0	1	2012	5	19	6	15.0	49	1	1	1	2582	0.6316666670000001	0.310555556	0.119444444	0.0	0.2463888889999999	0.0	0	0.2491666669999999	1.5	0.58	0.0	0.616499
3741	777	2	1	4	3	2	3	0.0	1	2012	5	19	6	9.5	13	0	0	1	9197	2.129722222	0.715833333	0.0897222219999999	0.0	0.6397222220000001	0.095	1	0.386111111	0.0	1.25	0.0	0.4115109999999999
3747	777	4	3	4	5	1	4	1.0	1	2012	5	19	6	1.5	23	1	1	1	2319	0.540555556	0.159444444	0.0861111109999999	0.0	0.262222222	0.08	1	0.102777778	3.0	0.36	0.0	0.454054
3758	781	0	0	3	3	6	5	0.0	1	2012	5	19	6	14.0	61	1	1	0	1219	0.399444444	0.124722222	0.170277778	0.0	0.1166666669999999	0.0	0	0.135	0.0	0.29	0.0	0.2263369999999999
3769	783	2	2	1	5	6	1	1.0	1	2012	5	19	6	15.66666667	43	0	1	0	293	0.136111111	0.0502777779999999	0.108055556	0.0	0.036666667	0.0	0	0.087777778	1.5	0.19	0.0	0.4398729999999999
3790	787	0	0	4	3	1	1	1.0	1	2012	5	20	7	11.5	35	0	1	1	7655	1.868611111	0.549444444	0.256111111	0.483333333	0.0	0.066666667	1	0.403611111	3.0	1.36	0.0	0.366827
3807	788	1	1	3	4	1	1	1.0	1	2012	5	20	7	13.5	40	0	1	1	8428	1.903888889	0.714722222	0.264722222	0.283333333	0.0	0.0	0	0.558333333	2.4	1.75	0.0	0.697512
3826	792	0	0	4	3	1	1	1.0	1	2012	5	20	7	8.916666667000001	38	1	1	1	1728	0.45	0.1580555559999999	0.133055556	0.0	0.108055556	0.0	0	0.13	1.5	0.37	0.0	0.0299144999999999
3841	793	1	0	4	3	1	1	1.0	1	2012	5	20	7	16.0	33	0	1	1	1873	0.498888889	0.141666667	0.115	0.0	0.178888889	0.083333333	1	0.1	3.0	0.33	0.0	0.0333333
3914	805	1	2	3	5	6	5	0.0	1	2012	5	21	1	16.0	61	1	0	0	3772	0.983888889	0.353888889	0.098611111	0.0	0.524444444	0.0	0	0.266111111	0.0	0.66	0.0	0.679541
3917	806	0	0	3	1	6	1	1.0	1	2012	5	21	1	9.0	45	0	1	0	7654	1.770555556	0.600833333	0.1675	0.333333333	0.0	0.0	0	0.454722222	2.9	1.17	10.5	0.721442
3953	812	1	1	1	1	6	1	1.0	1	2012	5	22	2	22.75	28	1	0	0	687	0.185555556	0.072222222	0.0866666669999999	0.0	0.016666667	0.0	0	0.062222222	1.5	0.13	0.0	0.0267857
3993	820	0	3	3	3	1	1	1.0	1	2012	5	22	2	17.66666667	32	1	0	1	1723	0.461944444	0.143888889	0.200833333	0.0	0.1275	0.0	0	0.115	1.5	0.32	0.0	0.0966184
4082	841	3	0	3	2	2	2	0.0	1	2012	5	23	3	8.0	16	0	0	1	2429	0.607777778	0.205555556	0.173611111	0.0	0.135555556	0.0	0	0.153333333	0.0	0.37	0.0	0.298913
4084	842	0	0	1	3	1	5	0.0	1	2012	5	23	3	7.5	64	1	1	1	531	0.169722222	0.046944444	0.064444444	0.0	0.026666667	0.0	0	0.048611111	0.0	0.13	0.0	0.417143
4103	843	0	6	1	2	6	1	1.0	1	2012	5	23	3	15.25	34	1	1	0	478	0.161666667	0.041388889	0.088888889	0.0	0.058333333	0.0	0	0.049444444	1.5	0.11	0.0	0.00561798
4107	843	2	0	1	2	6	5	0.0	1	2012	5	23	3	8.25	9	1	0	0	478	0.16	0.045277778	0.109444444	0.0	0.0433333329999999	0.0	0	0.056388889	0.0	0.14	0.0	0.0
4115	844	1	3	4	3	1	1	1.0	1	2012	5	23	3	22.16666667	45	0	1	1	5384	1.318888889	0.399444444	0.2019444439999999	0.0	0.350277778	0.0	0	0.2725	1.5	0.89	0.0	0.436289
4121	845	1	1	4	2	1	5	0.0	1	2012	5	23	3	15.66666667	10	0	0	2	1839	0.520277778	0.152777778	0.128333333	0.0	0.2775	0.145833333	1	0.164166667	0.0	0.44	0.0	0.36379
4133	846	1	4	4	3	1	1	1.0	1	2012	5	23	3	18.5	37	1	1	2	3286	0.8452777779999999	0.3025	0.228055556	0.1166666669999999	0.0	0.0	0	0.245833333	1.7	0.73	0.0	0.299435
4198	861	0	3	3	5	1	1	1.0	1	2012	5	24	4	12.83333333	57	1	0	1	7234	1.563055556	0.418333333	0.073333333	0.0	0.508611111	0.0	0	0.478055556	1.5	1.21	0.0	0.353283
4200	861	1	0	4	1	1	1	1.0	1	2012	5	24	4	7.5	22	1	1	1	7729	1.7883333330000002	0.458611111	0.132777778	0.25	0.0	0.166666667	1	0.536111111	2.4	1.65	0.0	0.58601
4233	869	1	1	3	3	6	1	1.0	1	2012	5	24	4	23.0	25	0	1	0	10012	2.223888889	0.646388889	0.136666667	0.316666667	0.0	0.133333333	1	0.518611111	2.4	1.42	0.0	0.698447
4259	876	0	4	4	3	2	1	1.0	1	2012	5	25	5	15.5	34	0	1	2	1600	0.436111111	0.118333333	0.113055556	0.0	0.102777778	0.0	0	0.1222222219999999	1.5	0.31	0.0	0.2
4267	877	1	3	3	3	6	2	0.0	1	2012	5	25	5	21.25	17	1	0	0	3357	0.787222222	0.226666667	0.248333333	0.166666667	0.0	0.0	0	0.178888889	0.0	0.53	0.0	0.2437889999999999
4268	877	2	0	3	2	6	3	0.0	1	2012	5	25	5	7.25	15	0	0	0	8221	2.091944444	0.6133333329999999	0.145	0.1	0.580277778	0.2666666669999999	2	0.477222222	1.05	1.39	0.0	0.329453
4293	880	0	2	1	3	6	1	0.5	1	2012	5	25	5	17.0	58	1	0	0	556	0.243055556	0.112222222	0.198333333	0.0	0.015277778	0.0	0	0.1155555559999999	0.75	0.24	0.0	0.21875
4312	884	3	0	3	1	1	1	1.0	1	2012	5	25	5	8.0	23	1	0	1	6692	1.788611111	0.5066666670000001	0.175	0.0	0.541666667	0.0	0	0.367222222	1.5	1.19	0.0	0.4856279999999999
4315	885	1	0	3	1	1	1	1.0	1	2012	5	25	5	8.0	27	1	1	1	2574	0.739166667	0.240277778	0.145277778	0.0	0.366666667	0.0	0	0.2397222219999999	1.5	0.61	0.0	0.410197
4334	887	0	5	1	3	1	1	1.0	1	2012	5	25	5	21.0	47	1	1	1	530	0.134444444	0.055555556	0.118333333	0.0	0.015	0.0	0	0.045277778	1.5	0.11	0.0	0.0245399
4335	887	1	1	2	1	1	1	1.0	1	2012	5	25	5	18.75	48	0	1	1	7449	1.89	0.7333333329999999	0.200555556	0.35	0.0	0.133333333	1	0.6266666670000001	2.5	1.99	0.0	0.558511
4343	888	0	2	4	4	1	1	1.0	1	2012	5	25	5	14.0	40	1	1	2	1216	0.3075	0.106111111	0.079722222	0.0	0.124444444	0.0	0	0.140277778	1.5	0.37	0.0	0.405941
4348	890	0	0	2	3	2	1	1.0	1	2012	5	25	5	6.75	48	0	1	1	2189	0.576388889	0.188611111	0.164722222	0.0	0.124166667	0.0	0	0.145555556	1.5	0.37	0.0	0.187023
4354	890	0	7	3	4	2	1	1.0	1	2012	5	25	5	21.33333333	48	0	1	1	12479	2.924444444	0.953055556	0.153055556	0.233333333	0.533333333	0.1166666669999999	1	0.767777778	3.9	1.89	0.0	0.6016640000000001
4384	895	2	7	4	3	1	1	1.0	1	2012	5	26	6	15.75	59	0	1	1	1539	0.366944444	0.1325	0.024444444	0.0	0.0866666669999999	0.0	0	0.070277778	1.5	0.23	0.0	0.339921
4407	900	1	1	4	5	1	5	0.0	1	2012	5	26	6	10.51666667	8	0	0	2	2634	0.605833333	0.163055556	0.079444444	0.0	0.14	0.0	0	0.115833333	0.0	0.39	0.0	0.1438849999999999
4408	900	1	3	4	5	1	5	0.0	1	2012	5	26	6	15.0	8	0	0	2	12506	3.005	0.873055556	0.4325	0.3	0.0	0.0	0	0.402222222	0.0	1.89	0.0	0.214779
